,date,SLP,MSLP,EVP,DBT,WBT,RF
10453,1997-08-15,948.525,1008.45,13.75,25.95,23.15,2.0
10454,1997-08-16,948.0,1007.875,17.5,26.0,23.25,2.75
10455,1997-08-17,946.175,1005.775,20.0,27.0,23.3,2.5
10456,1997-08-18,945.1,1004.4,20.0,27.65,22.65,2.25
10457,1997-08-19,944.225,1003.725,18.75,26.9,22.7,2.75
10458,1997-08-20,944.575,1004.275,13.75,25.85,22.5,3.0
10459,1997-08-21,943.375,1003.175,10.0,25.0,23.200000000000003,2.75
10460,1997-08-22,942.45,1002.025,16.25,25.85,22.7,3.25
10461,1997-08-23,943.6,1003.275,16.25,25.7,22.0,3.0
10462,1997-08-24,945.3,1004.775,15.0,26.95,22.15,2.75
10463,1997-08-25,944.675,1004.225,16.25,26.75,22.4,2.5
10464,1997-08-26,943.575,1003.0,16.25,27.2,22.75,3.0
10465,1997-08-27,943.675,1003.3,15.0,25.85,23.1,3.0
10466,1997-08-28,942.975,1003.075,11.5,23.3,22.75,4.5
10467,1997-08-29,943.425,1003.175,14.5,25.35,22.575,3.75
10468,1997-08-30,945.825,1005.5,18.75,26.05,21.8,1.5
10469,1997-08-31,947.4,1007.05,35.0,27.0,22.75,2.5
10470,1997-09-01,947.3,1007.0,60.0,27.0,22.5,3.0
10471,1997-09-02,946.675,1006.175,33.75,27.6,23.0,2.25
10472,1997-09-03,946.95,1006.4,18.75,27.75,23.1,2.25
10473,1997-09-04,947.325,1007.075,18.75,26.15,23.6,3.0
10474,1997-09-05,947.05,1006.65,16.25,27.1,23.75,2.75
10475,1997-09-06,948.075,1007.75,16.25,26.95,23.15,2.25
10476,1997-09-07,947.7,1007.575,17.5,26.25,23.3,3.0
10477,1997-09-08,947.15,1007.45,15.0,23.75,22.85,3.25
10478,1997-09-09,947.625,1007.55,16.25,25.5,23.3,3.0
10479,1997-09-10,948.875,1008.95,15.0,25.4,23.3,2.5
10480,1997-09-11,949.275,1009.625,13.75,24.2,22.95,2.75
10481,1997-09-12,949.1,1008.95,17.5,26.45,23.05,2.75
10482,1997-09-13,949.575,1009.25,18.75,27.35,23.85,2.5
10483,1997-09-14,949.575,1009.55,16.25,26.15,23.2,2.75
10484,1997-09-15,948.4,1008.4,18.75,25.5,23.4,2.25
10485,1997-09-16,948.625,1008.65,16.25,25.55,23.4,3.25
10486,1997-09-17,949.625,1009.475,17.5,26.9,23.65,3.0
10487,1997-09-18,950.125,1010.2,15.0,25.6,23.3,2.75
10488,1997-09-19,949.55,1009.6,15.0,25.45,22.85,3.75
10489,1997-09-20,948.925,1009.025,15.0,25.15,22.8,2.75
10490,1997-09-21,947.4,1007.3,15.0,25.75,23.55,2.5
10491,1997-09-22,946.675,1006.7,15.0,24.7,22.9,3.25
10492,1997-09-23,946.275,1006.375,13.75,24.9,23.2,3.25
10493,1997-09-24,945.725,1005.35,15.0,26.3,23.3,3.25
10494,1997-09-25,946.625,1006.275,28.75,26.95,23.15,2.75
10495,1997-09-26,947.35,1006.925,16.25,26.25,22.75,2.5
10496,1997-09-27,948.15,1008.0,15.0,26.2,22.475,3.0
10497,1997-09-28,949.375,1009.15,33.75,27.0,22.85,2.0
10498,1997-09-29,950.8,1010.725,32.5,26.9,22.9,2.5
10499,1997-09-30,951.55,1011.5,17.5,26.8,23.35,2.5
10500,1997-10-01,952.5,1013.125,17.5,23.8,22.45,3.0
10501,1997-10-02,953.25,1013.425,47.5,25.4,21.75,3.0
10502,1997-10-03,953.75,1014.0,47.5,25.85,21.7,2.25
10503,1997-10-04,953.325,1013.5,39.75,26.25,21.700000000000003,1.25
10504,1997-10-05,951.75,1012.0,41.0,25.3,21.5,1.75
10505,1997-10-06,950.925,1011.0,20.0,26.25,22.25,2.25
10506,1997-10-07,951.9,1011.675,20.0,27.65,21.75,2.25
10507,1997-10-08,953.025,1012.925,53.5,26.95,21.15,1.5
10508,1997-10-09,953.025,1013.0,53.5,26.7,21.3,1.25
10509,1997-10-10,952.7,1012.575,62.25,27.3,21.35,1.25
10510,1997-10-11,952.575,1012.725,32.75,26.65,22.200000000000003,2.75
10511,1997-10-12,953.475,1013.425,39.75,27.3,22.75,2.0
10512,1997-10-13,953.075,1012.95,53.5,27.65,22.3,1.75
10513,1997-10-14,952.25,1011.95,47.5,27.65,22.3,2.25
10514,1997-10-15,952.125,1012.225,20.0,26.0,21.35,2.25
10515,1997-10-16,952.675,1012.775,20.0,26.25,21.2,2.5
10516,1997-10-17,954.0,1013.95,20.0,27.25,22.35,2.25
10517,1997-10-18,953.825,1013.8,18.75,27.15,22.35,2.5
10518,1997-10-19,952.575,1012.45,33.75,26.95,21.75,2.0
10519,1997-10-20,952.55,1012.375,41.0,27.35,21.55,0.75
10520,1997-10-21,952.875,1012.975,30.75,26.6,22.0,2.5
10521,1997-10-22,951.925,1011.975,43.75,26.6,21.85,2.25
10522,1997-10-23,951.75,1012.05,18.75,24.95,21.1,3.25
10523,1997-10-24,952.9,1013.075,38.5,25.8,22.25,1.5
10524,1997-10-25,953.525,1013.8,20.0,25.85,21.9,3.0
10525,1997-10-26,953.325,1013.425,15.0,26.6,22.4,3.25
10526,1997-10-27,953.325,1013.65,15.0,25.4,21.85,3.0
10527,1997-10-28,952.4,1012.85,16.25,24.35,22.2,3.25
10528,1997-10-29,953.175,1014.075,10.75,21.85,20.65,3.0
10529,1997-10-30,954.0,1014.825,13.25,23.3,21.3,3.5
10530,1997-10-31,954.45,1015.0,17.5,24.9,21.85,2.75
10531,1997-11-01,954.1,1014.525,15.0,25.2,22.15,2.75
10532,1997-11-02,954.0,1014.325,16.25,25.45,22.3,2.5
10533,1997-11-03,954.65,1015.175,16.25,25.05,22.15,3.0
10534,1997-11-04,955.4,1015.775,15.0,25.55,21.95,2.25
10535,1997-11-05,954.6,1015.125,16.25,24.95,20.85,2.25
10536,1997-11-06,954.325,1015.1,66.0,24.3,19.450000000000003,1.75
10537,1997-11-07,954.85,1015.575,66.0,24.85,20.1,2.0
10538,1997-11-08,954.325,1014.725,45.0,25.2,20.8,2.5
10539,1997-11-09,952.2,1012.25,52.25,26.25,21.45,1.5
10540,1997-11-10,952.425,1012.325,20.0,26.25,22.55,3.0
10541,1997-11-11,952.625,1012.8,17.5,25.0,21.65,3.0
10542,1997-11-12,951.5,1011.55,18.75,26.6,22.55,3.0
10543,1997-11-13,951.95,1012.4,15.0,23.4,22.25,3.0
10544,1997-11-14,951.6666666666666,1011.8333333333334,18.33333333333333,25.866666666666664,22.53333333333333,3.333333333333333
10545,1997-11-15,951.3,1011.625,14.75,24.75,21.75,2.5
10546,1997-11-16,951.35,1011.225,16.25,24.65,21.45,2.75
10547,1997-11-17,951.775,1012.15,26.25,24.65,21.65,2.75
10548,1997-11-18,951.025,1011.4,16.75,24.6,21.6,2.5
10549,1997-11-19,950.825,1011.025,15.0,25.2,22.75,3.25
10550,1997-11-20,952.025,1012.4,15.0,24.7,22.25,2.5
10551,1997-11-21,953.575,1014.0,15.0,24.9,21.950000000000003,2.75
10552,1997-11-22,953.725,1014.05,16.25,25.4,21.65,1.5
10553,1997-11-23,951.975,1012.475,14.5,24.15,22.05,2.75
10554,1997-11-24,950.675,1010.925,14.5,24.85,22.05,3.5
10555,1997-11-25,951.025,1011.175,15.0,25.65,22.15,2.0
10556,1997-11-26,952.4,1012.575,15.75,25.65,22.075000000000003,3.75
10557,1997-11-27,952.275,1012.5,16.25,25.75,21.3,2.0
10558,1997-11-28,952.8,1013.3,17.5,24.6,21.45,3.0
10559,1997-11-29,953.475,1014.125,11.25,23.85,21.7,3.0
10560,1997-11-30,953.65,1014.25,14.5,24.4,21.6,3.25
10561,1997-12-01,954.1,1014.475,27.5,25.15,21.6,2.25
10562,1997-12-02,954.0,1014.4,51.0,25.05,20.9,1.25
10563,1997-12-03,952.75,1013.225,51.0,24.35,20.200000000000003,2.0
10564,1997-12-04,953.1,1013.6,31.25,24.3,20.25,2.75
10565,1997-12-05,953.45,1014.05,12.5,24.3,20.9,3.5
10566,1997-12-06,954.475,1014.55,15.0,24.15,20.9,3.75
10567,1997-12-07,953.05,1013.575,13.75,23.95,20.3,2.75
10568,1997-12-08,950.375,1011.175,12.5,21.8,20.15,3.0
10569,1997-12-09,949.475,1010.325,13.75,21.75,20.450000000000003,2.75
10570,1997-12-10,952.125,1013.15,15.0,21.75,19.3,2.5
10571,1997-12-11,953.125,1014.325,53.5,21.2,17.075000000000003,1.25
10572,1997-12-12,953.25,1014.275,51.0,21.200000000000003,18.075,1.75
10573,1997-12-13,952.6,1013.2,13.75,23.3,21.25,3.5
10574,1997-12-14,952.575,1013.3,26.25,23.5,20.95,2.75
10575,1997-12-15,953.65,1014.6,20.0,22.55,19.35,2.25
10576,1997-12-16,953.9,1014.975,11.25,22.2,20.15,4.25
10577,1997-12-17,953.75,1014.7,12.5,22.4,20.75,3.25
10578,1997-12-18,953.5,1014.375,18.0,23.2,20.8,3.5
10579,1997-12-19,953.725,1014.35,13.75,23.75,21.2,2.5
10580,1997-12-20,954.15,1014.85,13.75,23.7,20.75,2.5
10581,1997-12-21,954.225,1014.725,16.25,23.75,20.75,2.75
10582,1997-12-22,954.4,1015.0,18.75,24.45,20.7,2.25
10583,1997-12-23,953.875,1014.5,39.75,24.85,20.5,1.75
10584,1997-12-24,952.55,1013.075,17.5,24.5,20.95,2.25
10585,1997-12-25,952.85,1013.475,56.25,24.05,20.35,1.75
10586,1997-12-26,953.525,1014.3,15.0,23.75,20.65,3.0
10587,1997-12-27,953.375,1014.025,17.5,24.0,20.05,2.0
10588,1997-12-28,954.45,1014.95,18.75,24.05,19.75,2.25
10589,1997-12-29,955.45,1016.275,51.0,23.65,19.8,2.5
10590,1997-12-30,954.95,1015.75,57.0,23.65,20.0,1.0
10591,1997-12-31,954.425,1015.125,53.5,23.9,20.1,1.25
10592,1998-01-01,954.275,1015.025,16.25,23.6,20.25,2.5
10593,1998-01-02,955.0,1015.925,43.75,23.1,20.1,2.75
10594,1998-01-03,956.725,1017.825,27.0,22.8,19.65,3.0
10595,1998-01-04,957.2,1018.325,72.0,23.05,18.15,1.5
10596,1998-01-05,955.65,1017.075,99.0,21.1,15.3,0.0
10597,1998-01-06,954.05,1015.325,85.75,21.05,15.55,0.75
10598,1998-01-07,954.675,1016.075,79.25,20.85,16.95,0.25
10599,1998-01-08,954.325,1015.4,85.75,22.0,17.7,1.0
10600,1998-01-09,953.3,1014.15,72.0,22.6,18.2,1.0
10601,1998-01-10,952.75,1013.625,93.0,22.5,17.65,0.5
10602,1998-01-11,952.65,1013.575,66.0,22.2,18.45,1.25
10603,1998-01-12,951.1,1012.15,78.5,22.65,18.4,1.25
10604,1998-01-13,950.85,1011.4,91.75,23.95,19.1,1.0
10605,1998-01-14,951.2,1011.6,77.25,24.5,19.2,3.5
10606,1998-01-15,951.375,1011.7,32.5,25.3,20.45,2.25
10607,1998-01-16,949.65,1009.625,59.5,26.2,20.3,1.0
10608,1998-01-17,950.175,1010.2,75.0,25.95,19.85,2.75
10609,1998-01-18,950.725,1011.05,47.5,24.75,19.9,3.0
10610,1998-01-19,950.775,1011.35,37.25,23.45,20.7,2.75
10611,1998-01-20,951.275,1011.775,16.25,23.9,20.35,2.75
10612,1998-01-21,951.325,1011.85,57.0,24.2,18.8,1.0
10613,1998-01-22,951.925,1012.625,79.25,23.35,17.85,0.75
10614,1998-01-23,951.275,1011.375,16.25,25.35,19.6,2.0
10615,1998-01-24,952.425,1012.8,13.25,24.95,20.6,3.0
10616,1998-01-25,953.975,1014.45,17.5,25.3,20.45,2.5
10617,1998-01-26,953.375,1013.8,17.5,25.0,20.0,2.75
10618,1998-01-27,953.025,1013.55,15.0,24.45,19.65,3.75
10619,1998-01-28,954.375,1014.9,15.0,24.7,20.25,2.5
10620,1998-01-29,955.375,1016.025,37.25,24.75,20.15,2.25
10621,1998-01-30,955.9,1016.525,51.0,24.5,19.8,1.75
10622,1998-01-31,956.225,1016.775,37.25,25.25,20.0,1.5
10623,1998-02-01,955.4,1015.875,59.5,25.6,19.85,1.0
10624,1998-02-02,954.95,1015.375,73.25,25.6,20.4,1.5
10625,1998-02-03,954.725,1015.025,28.75,25.9,20.05,2.25
10626,1998-02-04,954.625,1014.85,18.75,26.15,20.75,3.0
10627,1998-02-05,953.7,1014.05,17.5,25.3,20.4,2.5
10628,1998-02-06,951.775,1012.075,17.5,25.0,19.6,3.0
10629,1998-02-07,951.525,1011.75,47.5,25.15,19.35,2.5
10630,1998-02-08,953.925,1014.55,15.0,24.1,19.55,3.25
10631,1998-02-09,955.85,1016.675,18.75,23.9,18.7,2.75
10632,1998-02-10,956.0,1016.825,46.25,23.7,17.5,2.0
10633,1998-02-11,955.225,1016.1,62.25,22.8,16.9,2.0
10634,1998-02-12,954.3,1015.025,66.0,23.85,17.1,1.0
10635,1998-02-13,954.4,1015.075,85.75,24.15,16.7,1.0
10636,1998-02-14,954.325,1014.725,46.25,25.2,17.1,2.0
10637,1998-02-15,952.175,1012.425,32.5,25.55,17.45,2.0
10638,1998-02-16,951.2,1011.15,41.0,26.4,18.45,1.5
10639,1998-02-17,951.225,1010.825,20.0,27.35,19.2,1.75
10640,1998-02-18,950.325,1010.175,20.0,26.85,19.35,2.5
10641,1998-02-19,950.575,1010.675,61.25,25.55,17.25,2.25
10642,1998-02-20,950.375,1010.575,73.25,25.4,16.85,0.75
10643,1998-02-21,950.45,1010.475,79.25,26.1,16.7,0.25
10644,1998-02-22,950.175,1010.3,99.0,25.2,15.75,0.0
10645,1998-02-23,950.125,1009.85,37.25,27.45,21.1,2.0
10646,1998-02-24,950.875,1010.525,54.5,28.7,21.4,1.5
10647,1998-02-25,951.275,1010.8,59.5,28.45,20.35,0.5
10648,1998-02-26,949.8,1009.2666666666668,46.333333333333336,28.73333333333333,20.2,1.0
10649,1998-02-27,951.05,1010.65,99.0,27.950000000000003,17.55,0.0
10650,1998-02-28,950.9,1010.325,38.5,28.9,22.25,2.25
10651,1998-03-01,951.225,1010.875,16.25,28.2,22.8,3.25
10652,1998-03-02,952.025,1011.85,17.5,27.35,21.6,3.0
10653,1998-03-03,953.25,1013.1,39.75,27.7,20.15,1.5
10654,1998-03-04,952.7,1012.45,73.25,28.2,20.450000000000003,0.75
10655,1998-03-05,950.5,1010.1,39.75,28.15,21.2,1.25
10656,1998-03-06,947.9,1008.825,39.75,28.700000000000003,21.55,1.5
10657,1998-03-07,947.925,1007.375,39.75,28.1,19.8,2.0
10658,1998-03-08,948.8,1008.175,39.75,28.65,21.450000000000003,2.0
10659,1998-03-09,948.725,1007.9,17.5,29.6,21.5,2.25
10660,1998-03-10,948.3,1007.45,38.5,29.85,22.75,1.5
10661,1998-03-11,949.375,1008.375,32.5,30.85,22.25,2.0
10662,1998-03-12,950.425,1009.475,42.5,31.0,19.95,2.5
10663,1998-03-13,950.825,1010.125,20.0,29.55,19.3,1.75
10664,1998-03-14,949.9,1009.425,39.75,28.3,20.0,1.5
10665,1998-03-15,950.25,1009.975,30.0,27.65,21.5,2.0
10666,1998-03-16,953.025,1013.0,16.25,27.1,20.95,3.0
10667,1998-03-17,953.125,1012.85,79.25,28.15,19.05,0.25
10668,1998-03-18,952.675,1012.3,59.5,28.75,20.0,0.75
10669,1998-03-19,952.1,1011.725,53.5,28.2,21.1,0.75
10670,1998-03-20,950.375,1009.5,79.25,30.45,21.25,0.5
10671,1998-03-21,951.05,1010.325,59.5,30.35,21.1,0.75
10672,1998-03-22,949.875,1008.7,79.25,31.6,21.3,0.5
10673,1998-03-23,948.575,1007.275,39.75,32.4,21.175,1.0
10674,1998-03-24,948.1333333333332,1006.3666666666668,46.333333333333336,34.333333333333336,22.46666666666667,1.0
10675,1998-03-25,948.375,1007.4,38.5,29.75,22.45,1.5
10676,1998-03-26,950.45,1009.775,72.0,29.65,18.5,1.0
10677,1998-03-27,951.075,1010.45,52.25,29.3,20.15,1.25
10678,1998-03-28,950.25,1009.4,53.5,30.0,21.15,1.5
10679,1998-03-29,949.35,1008.875,59.5,29.8,21.65,1.5
10680,1998-03-30,950.075,1008.95,39.75,31.5,24.9,1.75
10681,1998-03-31,951.225,1010.7,37.25,29.25,23.5,2.0
10682,1998-04-01,952.8,1012.35,54.5,29.0,22.0,1.5
10683,1998-04-02,951.6,1011.3,57.0,28.1,21.8,1.0
10684,1998-04-03,950.3,1009.3,59.5,31.0,23.0,0.5
10685,1998-04-04,950.55,1009.65,59.5,30.4,23.3,0.5
10686,1998-04-05,952.4,1011.85,99.0,29.5,23.3,0.0
10687,1998-04-06,952.5,1011.85,59.5,30.3,21.6,0.5
10688,1998-04-07,949.95,1008.7,20.0,32.3,22.200000000000003,2.0
10689,1998-04-08,947.3,1006.05,45.0,31.4,22.5,2.5
10690,1998-04-09,948.05,1007.15,59.5,29.8,23.9,1.5
10691,1998-04-10,949.8,1008.95,20.0,30.0,22.700000000000003,2.0
10692,1998-04-11,950.95,1009.85,59.5,30.4,23.7,1.5
10693,1998-04-12,948.65,1007.3,59.5,32.0,24.2,0.5
10694,1998-04-13,946.2,1004.55,20.0,33.1,22.1,2.0
10695,1998-04-14,947.95,1006.55,20.0,32.099999999999994,22.5,2.0
10696,1998-04-15,950.2,1009.3,20.0,30.6,23.0,2.5
10697,1998-04-16,950.15,1009.3,20.0,29.8,21.3,2.5
10698,1998-04-17,949.85,1008.75,20.0,31.3,22.4,1.5
10699,1998-04-18,949.5,1007.9,20.0,33.7,22.6,1.0
10700,1998-04-19,948.6,1006.85,72.5,34.1,22.0,2.0
10701,1998-04-20,947.3,1005.55,59.5,33.8,21.6,0.5
10702,1998-04-21,947.85,1006.4,59.5,32.4,22.6,1.0
10703,1998-04-22,948.55,1007.15,59.5,32.9,24.7,0.5
10704,1998-04-23,948.25,1006.5,59.5,33.7,24.4,0.5
10705,1998-04-24,948.2,1006.25,20.0,34.900000000000006,24.8,2.0
10706,1998-04-25,949.45,1008.85,20.0,29.0,24.0,2.0
10707,1998-04-26,949.95,1009.15,20.0,29.700000000000003,24.0,2.5
10708,1998-04-27,948.65,1007.15,20.0,32.9,23.6,3.0
10709,1998-04-28,949.55,1009.1,17.5,27.6,21.8,3.0
10710,1998-04-29,948.2,1006.85,20.0,32.3,22.1,1.5
10711,1998-04-30,948.0,1006.7,47.5,31.6,23.3,2.5
10712,1998-05-01,947.725,1006.2,32.5,33.050000000000004,23.15,3.0
10713,1998-05-02,948.75,1007.5,20.0,31.85,23.700000000000003,2.5
10714,1998-05-03,947.975,1006.225,60.75,33.95,24.8,0.75
10715,1998-05-04,946.125,1004.15,39.75,34.45,24.3,1.25
10716,1998-05-05,944.4,1002.45,20.0,33.9,25.5,2.75
10717,1998-05-06,946.1,1004.275,39.75,32.65,25.8,1.5
10718,1998-05-07,948.55,1007.25,43.75,32.0,24.75,2.0
10719,1998-05-08,948.125,1006.625,39.75,32.95,22.95,0.75
10720,1998-05-09,946.725,1005.15,20.0,32.65,23.65,1.75
10721,1998-05-10,944.875,1003.5,20.0,31.1,24.5,3.0
10722,1998-05-11,946.3,1005.275,32.5,30.25,23.95,2.5
10723,1998-05-12,947.625,1006.65,20.0,29.3,23.65,2.25
10724,1998-05-13,947.125,1005.825,20.0,31.35,24.3,2.25
10725,1998-05-14,947.35,1005.925,20.0,31.75,23.5,1.5
10726,1998-05-15,945.6,1003.875,21.25,33.05,23.15,1.75
10727,1998-05-16,944.625,1002.8,20.0,33.25,23.55,1.25
10728,1998-05-17,943.775,1001.525,32.5,35.3,23.75,1.25
10729,1998-05-18,942.85,1000.6,32.5,35.35,24.15,3.25
10730,1998-05-19,941.475,999.325,18.75,34.3,26.05,2.5
10731,1998-05-20,942.775,1000.575,33.75,34.8,24.9,2.75
10732,1998-05-21,944.5,1003.1,20.0,31.3,24.45,2.75
10733,1998-05-22,944.5,1002.45,20.0,34.4,24.25,1.5
10734,1998-05-23,944.35,1002.25,33.75,34.85,23.9,2.25
10735,1998-05-24,943.85,1001.475,33.75,35.95,24.95,1.75
10736,1998-05-25,943.525,1001.025,20.0,36.65,24.4,2.0
10737,1998-05-26,943.15,1000.6,33.75,36.65,23.5,2.0
10738,1998-05-27,944.625,1002.3,35.0,36.05,23.05,1.75
10739,1998-05-28,944.95,1002.825,83.25,35.35,22.05,1.0
10740,1998-05-29,943.875,1001.525,80.5,35.75,21.95,0.25
10741,1998-05-30,943.2,1000.925,59.5,35.55,23.0,1.5
10742,1998-05-31,944.125,1001.75,20.0,36.15,21.85,2.25
10743,1998-06-01,946.1,1004.1,20.0,34.6,21.4,1.0
10744,1998-06-02,944.0,1001.7,75.0,35.2,20.6,3.0
10745,1998-06-03,945.2,1003.4,20.0,33.4,24.4,2.0
10746,1998-06-04,946.1,1004.3,20.0,33.8,22.0,3.0
10747,1998-06-05,946.1,1004.3,20.0,34.0,24.0,1.0
10748,1998-06-06,947.6,1006.9,20.0,28.6,23.2,1.0
10749,1998-06-07,947.9,1006.6,70.0,31.6,23.8,3.0
10750,1998-06-08,948.0,1006.9,20.0,31.0,23.0,1.0
10751,1998-06-09,947.5,1006.4,70.0,31.0,23.0,3.0
10752,1998-06-10,946.6,1005.6,20.0,29.6,23.4,1.0
10753,1998-06-11,946.3,1005.3,60.0,30.0,22.8,2.0
10754,1998-06-12,945.8,1004.8,20.0,29.6,23.0,1.0
10755,1998-06-13,944.8,1003.9,20.0,29.0,23.4,1.0
10756,1998-06-14,943.3,1003.0,20.0,25.4,24.0,3.0
10757,1998-06-15,941.7,1001.7,10.0,24.0,22.8,5.0
10758,1998-06-16,944.8,1004.1,15.0,27.2,23.0,3.0
10759,1998-06-17,945.4,1004.8,15.0,28.0,23.4,2.0
10760,1998-06-18,944.6,1003.7,20.0,28.8,25.0,2.0
10761,1998-06-19,945.3,1005.1,20.0,26.0,24.6,4.0
10762,1998-06-20,944.9,1004.4,20.0,26.4,24.0,3.0
10763,1998-06-21,943.9,1003.6,10.0,25.4,23.2,2.0
10764,1998-06-22,943.3,1002.8,20.0,26.8,24.4,3.0
10765,1998-06-23,942.9,1002.3,20.0,26.4,23.8,2.0
10766,1998-06-24,943.0,1002.4,10.0,26.6,24.4,2.0
10767,1998-06-25,941.9,1001.3,10.0,26.4,24.0,5.0
10768,1998-06-26,941.6,1001.0,15.0,26.6,23.8,3.0
10769,1998-06-27,940.9,1000.6,10.0,25.0,23.2,5.0
10770,1998-06-28,941.8,1001.2,20.0,26.4,23.8,3.0
10771,1998-06-29,941.7,1000.8,10.0,27.2,23.2,3.0
10772,1998-06-30,940.4,999.7,10.0,26.6,23.0,2.0
10773,1998-07-01,939.75,998.975,13.75,26.65,23.65,2.75
10774,1998-07-02,940.975,1000.45,11.25,26.0,23.5,3.0
10775,1998-07-03,942.225,1001.525,12.5,26.95,23.65,3.0
10776,1998-07-04,944.325,1003.65,13.75,27.6,23.55,3.0
10777,1998-07-05,945.375,1004.8,15.0,27.3,23.55,3.0
10778,1998-07-06,945.3,1004.7,12.5,27.35,23.5,2.75
10779,1998-07-07,944.2,1003.225,15.0,29.1,23.2,3.0
10780,1998-07-08,943.375,1002.8,13.75,27.1,23.1,3.25
10781,1998-07-09,942.675,1002.1,13.5,26.6,23.55,3.75
10782,1998-07-10,942.325,1001.8,14.5,26.5,23.7,2.75
10783,1998-07-11,941.875,1000.775,16.25,29.2,23.65,2.75
10784,1998-07-12,942.925,1001.775,18.75,29.5,23.35,2.75
10785,1998-07-13,944.825,1003.65,18.75,29.9,23.8,2.5
10786,1998-07-14,946.175,1005.075,18.75,30.5,23.65,2.5
10787,1998-07-15,946.75,1005.725,15.0,29.9,24.2,2.25
10788,1998-07-16,945.45,1004.25,16.25,30.45,24.1,2.75
10789,1998-07-17,945.35,1004.55,17.5,28.6,24.2,3.0
10790,1998-07-18,946.6,1006.25,16.25,26.55,23.85,3.0
10791,1998-07-19,946.925,1006.325,16.25,27.9,24.7,2.75
10792,1998-07-20,945.1,1004.15,20.0,29.15,25.0,2.0
10793,1998-07-21,944.875,1003.85,18.75,29.35,25.0,2.5
10794,1998-07-22,944.6,1003.475,18.75,29.9,25.25,2.5
10795,1998-07-23,944.55,1003.85,18.75,27.7,23.7,2.75
10796,1998-07-24,944.4,1003.45,20.0,29.1,23.9,3.0
10797,1998-07-25,943.95,1003.05,18.75,28.75,24.5,2.5
10798,1998-07-26,943.375,1002.575,15.0,27.85,24.1,3.25
10799,1998-07-27,942.85,1002.45,11.25,25.75,23.9,2.75
10800,1998-07-28,941.15,1000.85,11.25,24.6,23.35,3.75
10801,1998-07-29,940.4,1000.35,10.0,23.2,21.9,3.75
10802,1998-07-30,940.925,1000.475,12.5,25.1,22.8,4.25
10803,1998-07-31,943.125,1002.625,13.75,26.2,23.2,3.25
10804,1998-08-01,944.95,1004.3,16.25,27.7,24.05,2.75
10805,1998-08-02,946.275,1006.475,15.0,23.9,22.7,2.75
10806,1998-08-03,946.6,1006.25,15.0,26.65,24.5,2.5
10807,1998-08-04,946.6333333333332,1006.6,11.666666666666666,24.73333333333333,23.4,3.0
10808,1998-08-05,946.1,1006.15,16.25,24.6,23.05,3.5
10809,1998-08-06,945.175,1004.5,16.25,25.1,23.3,3.0
10810,1998-08-07,944.25,1004.225,12.25,24.15,22.9,2.75
10811,1998-08-08,944.025,1004.05,13.75,25.25,23.4,2.75
10812,1998-08-09,942.7333333333332,1002.3333333333334,11.666666666666666,26.066666666666663,24.066666666666663,3.0
10813,1998-08-10,942.425,1002.275,12.0,24.4,23.2,3.5
10814,1998-08-11,943.875,1003.5,12.0,25.9,23.65,3.5
10815,1998-08-12,944.45,1004.075,13.75,26.3,23.85,3.25
10816,1998-08-13,944.3,1003.625,16.25,27.55,23.95,2.75
10817,1998-08-14,945.75,1005.375,15.75,26.55,23.9,2.75
10818,1998-08-15,947.225,1007.275,12.5,25.0,23.3,2.75
10819,1998-08-16,948.175,1008.25,15.0,25.2,23.2,2.5
10820,1998-08-17,947.05,1006.575,18.75,27.35,23.9,2.25
10821,1998-08-18,946.675,1006.225,15.0,27.1,24.2,2.5
10822,1998-08-19,946.05,1005.575,16.25,27.0,24.4,3.0
10823,1998-08-20,944.95,1004.0,15.0,25.25,23.15,3.0
10824,1998-08-21,944.1,1003.6,18.75,26.55,24.35,2.75
10825,1998-08-22,944.05,1003.45,18.75,27.3,23.85,2.25
10826,1998-08-23,944.7,1004.175,16.25,27.05,24.55,3.0
10827,1998-08-24,944.7,1004.175,16.25,26.8,24.45,2.75
10828,1998-08-25,944.3,1003.675,12.75,27.1,24.65,2.75
10829,1998-08-26,944.775,1004.55,13.25,25.35,23.65,3.75
10830,1998-08-27,946.95,1007.175,12.0,24.35,23.1,3.5
10831,1998-08-28,948.675,1008.5,16.25,26.3,23.15,2.5
10832,1998-08-29,948.05,1007.8,17.5,26.6,23.35,2.0
10833,1998-08-30,946.675,1006.1,17.5,27.25,23.9,3.0
10834,1998-08-31,710.0,754.55,16.25,27.5,23.95,2.75
10835,1998-09-01,946.7,1006.25,17.5,27.05,23.55,2.75
10836,1998-09-02,947.525,1007.425,17.5,25.7,23.0,3.0
10837,1998-09-03,947.25,1007.175,15.0,25.4,22.95,3.0
10838,1998-09-04,947.075,1007.2,15.0,24.4,22.8,3.0
10839,1998-09-05,946.425,1006.125,15.0,26.3,24.6,3.5
10840,1998-09-06,945.475,1004.95,15.0,27.1,24.85,3.0
10841,1998-09-07,944.475,1004.025,15.75,26.6,24.15,3.5
10842,1998-09-08,944.4,1003.975,13.75,26.25,23.5,2.25
10843,1998-09-09,944.95,1004.575,15.75,26.25,23.7,2.5
10844,1998-09-10,944.2,1003.65,13.75,26.7,23.35,2.75
10845,1998-09-11,942.925,1002.525,12.0,26.05,23.55,3.0
10846,1998-09-12,943.575,1003.3,14.5,25.65,23.85,3.0
